familyId,familyLabel,numDescendants,descendantId,descendantLabel
C0009450,Contagious disease,6378,C1306181,"Traumatic blister of groin, infected"
C0009450,Contagious disease,6378,C0729535,Viral ear infection
C0009450,Contagious disease,6378,C0729534,Viral musculoskeletal infection
C0009450,Contagious disease,6378,C0729531,Viral respiratory infection
C0009450,Contagious disease,6378,C0729530,Viral infection of the digestive tract
C0009450,Contagious disease,6378,C0729533,Viral cardiovascular infection
C0009450,Contagious disease,6378,C0729532,Viral lower respiratory infection
C0009450,Contagious disease,6378,C0432715,Superficial injury of shoulder and upper arm with infection
C0009450,Contagious disease,6378,C1562908,Paucibacillary leprosy
C0009450,Contagious disease,6378,C0266024,Moon's molar teeth
C0009450,Contagious disease,6378,C2733455,Infection of gastrostomy site
C0009450,Contagious disease,6378,C2733454,Infection of total hip joint prosthesis
C0009450,Contagious disease,6378,C1274237,Neonatal viral infection of skin
C0009450,Contagious disease,6378,C0264295,Suppurative laryngitis
C0009450,Contagious disease,6378,C0085166,Bacterial vaginosis
C0009450,Contagious disease,6378,C0396046,Chronic fungal laryngitis
C0009450,Contagious disease,6378,C0034216,Pyonephrosis
C0009450,Contagious disease,6378,C0034215,Pyometra
C0009450,Contagious disease,6378,C0034212,Pyoderma
C0009450,Contagious disease,6378,C1299646,Seizures complicating infection
C0009450,Contagious disease,6378,C1720244,Equine anaplasmosis
C0009450,Contagious disease,6378,C1444099,Infection due to ESBL bacteria
C0009450,Contagious disease,6378,C0085388,Tuberculoma of brain
C0009450,Contagious disease,6378,C1444095,Infection due to resistant virus
C0009450,Contagious disease,6378,C1444094,Infection due to resistant fungi
C0009450,Contagious disease,6378,C1444093,Infection due to resistant bacteria
C0009450,Contagious disease,6378,C2959642,Acute poliomyelitis due to Human poliovirus 1
C0009450,Contagious disease,6378,C0406098,Staphylococcal non-bullous impetigo
C0009450,Contagious disease,6378,C0581363,Perianal infection
C0009450,Contagious disease,6378,C0406094,Impetigo contagiosa gyrata
C0009450,Contagious disease,6378,C0406095,Chronic symmetrical impetigo
C0009450,Contagious disease,6378,C0406096,Non-bullous impetigo
C0009450,Contagious disease,6378,C0406097,Streptococcal impetigo
C0009450,Contagious disease,6378,C0344028,Guinea-worm ulcer
C0009450,Contagious disease,6378,C0344029,Serous cavity filariasis
C0009450,Contagious disease,6378,C0344026,Cerebral loiasis
C0009450,Contagious disease,6378,C0344024,Sowda
C0009450,Contagious disease,6378,C0344025,Loa loa lymphadenopathy
C0009450,Contagious disease,6378,C0344022,Onchocercal depigmentation
C0009450,Contagious disease,6378,C0344023,Onchocercal lichenification
C0009450,Contagious disease,6378,C0344020,Onchodermatitis
C0009450,Contagious disease,6378,C1318713,Infection due to Human parainfluenza virus 1
C0009450,Contagious disease,6378,C0041323,Oral tuberculosis
C0009450,Contagious disease,6378,C0041322,Tuberculosis of eye
C0009450,Contagious disease,6378,C0041321,Miliary tuberculosis
C0009450,Contagious disease,6378,C0277161,Anisakiasis due to Anisakis simplex
C0009450,Contagious disease,6378,C0041327,Pulmonary tuberculosis
C0009450,Contagious disease,6378,C0277167,Infection by Physaloptera
C0009450,Contagious disease,6378,C0041325,Tuberculous peritonitis
C0009450,Contagious disease,6378,C0041324,Tuberculosis of bones AND/OR joints
C0009450,Contagious disease,6378,C0277168,Infection by Physaloptera mordens
C0009450,Contagious disease,6378,C0041328,Tuberculosis of kidney
C0009450,Contagious disease,6378,C0035920,Rubella
C0009450,Contagious disease,6378,C0035921,Congenital rubella syndrome
C0009450,Contagious disease,6378,C2960011,Infection of testis due to Chlamydia trachomatis
C0009450,Contagious disease,6378,C2960010,Infection of vulva due to Chlamydia trachomatis
C0009450,Contagious disease,6378,C0403786,Tuberculous epididymo-orchitis
C0009450,Contagious disease,6378,C0275689,Infection due to Diphtheroid bacteria other than Corynebacterium diphtheriae
C0009450,Contagious disease,6378,C0275688,Infection due to diphtheroid bacteria
C0009450,Contagious disease,6378,C0341479,Infected pancreatic necrosis
C0009450,Contagious disease,6378,C0011334,Dental caries
C0009450,Contagious disease,6378,C3472600,Chronic hepatitis E
C0009450,Contagious disease,6378,C0578679,Boil of upper limb
C0009450,Contagious disease,6378,C0024759,Mansonelliasis
C0009450,Contagious disease,6378,C0275683,Listeria meningoencephalitis
C0009450,Contagious disease,6378,C0588173,Infection of intravenous catheter
C0009450,Contagious disease,6378,C0404789,Maternal rubella in the puerperium - baby delivered during previous episode of care
C0009450,Contagious disease,6378,C0276563,Infective arthritis associated with AIDS
C0009450,Contagious disease,6378,C1319000,Streptococcus group B infection of the infant
C0009450,Contagious disease,6378,C1319006,Proventricular dilation disease
C0009450,Contagious disease,6378,C2315424,Peritonitis due to infected peritoneal dialysis catheter
C0009450,Contagious disease,6378,C2315425,Infection of peritoneal dialysis catheter
C0009450,Contagious disease,6378,C0428808,Rheumatic mitral valve leaflet changes
C0009450,Contagious disease,6378,C2711086,Inflammation of skin due to parasite
C0009450,Contagious disease,6378,C0853195,Viral laryngitis
C0009450,Contagious disease,6378,C0022570,Herpes simplex dendritic keratitis
C0009450,Contagious disease,6378,C0877153,Neutropenic sepsis
C0009450,Contagious disease,6378,C1719789,Septicemia associated with AIDS
C0009450,Contagious disease,6378,C1274423,Tinea capitis due to Microsporum nanum
C0009450,Contagious disease,6378,C1274422,Tinea capitis due to Trichophyton mentagrophytes
C0009450,Contagious disease,6378,C1274421,Tinea capitis due to Microsporum gypseum
C0009450,Contagious disease,6378,C1274420,Tinea capitis due to Trichophyton megninii
C0009450,Contagious disease,6378,C1274427,Tinea capitis due to Trichophyton soudanense
C0009450,Contagious disease,6378,C1274426,Tinea capitis due to Trichophyton rubrum
C0009450,Contagious disease,6378,C1274425,Tinea capitis due to Trichophyton quinckeanum
C0009450,Contagious disease,6378,C1274424,Tinea capitis due to Trichophyton erinacei
C0009450,Contagious disease,6378,C1274429,Tinea capitis due to Trichophyton violaceum
C0009450,Contagious disease,6378,C1274428,Tinea capitis due to Trichophyton verrucosum
C0009450,Contagious disease,6378,C1278821,Infectious disorder of the peripheral nervous system
C0009450,Contagious disease,6378,C2959880,Reinfection pulmonary tuberculosis
C0009450,Contagious disease,6378,C2959881,Relapse pulmonary tuberculosis
C0009450,Contagious disease,6378,C1290705,Osteomyelitis of maxilla
C0009450,Contagious disease,6378,C1290706,Acute osteomyelitis of maxilla
C0009450,Contagious disease,6378,C1290707,Chronic osteomyelitis of maxilla
C0009450,Contagious disease,6378,C1290708,Osteomyelitis of mandible
C0009450,Contagious disease,6378,C1290709,Acute osteomyelitis of mandible
C0009450,Contagious disease,6378,C2959663,Septicemia due to Acinetobacter
C0009450,Contagious disease,6378,C1313983,Acute contagious conjunctivitis
C0009450,Contagious disease,6378,C0339069,Infective dermatitis of eyelid
C0009450,Contagious disease,6378,C0276480,Canine coronaviral gastroenteritis
C0009450,Contagious disease,6378,C0263003,Intraepidermal pustular dermatitis
C0009450,Contagious disease,6378,C0043541,Zygomycosis
C0009450,Contagious disease,6378,C0700503,Herpes zoster with meningitis
C0009450,Contagious disease,6378,C1562049,Ocular cryptococcosis
C0009450,Contagious disease,6378,C0472810,Post-splenectomy septicemia
C0009450,Contagious disease,6378,C0403383,Infected renal cyst
C0009450,Contagious disease,6378,C0554463,Cutaneous botryomycosis
C0009450,Contagious disease,6378,C0405312,Obstetric nipple infection - delivered with postnatal complication
C0009450,Contagious disease,6378,C0405313,Obstetric nipple infection - delivered
C0009450,Contagious disease,6378,C0405310,Obstetric nipple infection
C0009450,Contagious disease,6378,C0405311,Obstetric nipple infection with antenatal complication
C0009450,Contagious disease,6378,C0155569,Rheumatic aortic stenosis with regurgitation
C0009450,Contagious disease,6378,C0405314,Abscess of nipple - obstetric
C0009450,Contagious disease,6378,C0155568,Rheumatic aortic regurgitation
C0009450,Contagious disease,6378,C0155567,Rheumatic aortic stenosis
C0009450,Contagious disease,6378,C0404803,Maternal tuberculosis during pregnancy - baby not yet delivered
C0009450,Contagious disease,6378,C0404802,Maternal tuberculosis in the puerperium - baby delivered during previous episode of care
C0009450,Contagious disease,6378,C0404805,"Tuberculosis in pregnancy, childbirth and the puerperium - delivered"
C0009450,Contagious disease,6378,C0404804,Maternal tuberculosis in the puerperium - baby delivered during current episode of care
C0009450,Contagious disease,6378,C0155563,Rheumatic mitral regurgitation
C0009450,Contagious disease,6378,C1306848,Mumps without complication
C0009450,Contagious disease,6378,C0277072,Infection by Cysticercus tenuicollis
C0009450,Contagious disease,6378,C0399396,Complex dental caries
C0009450,Contagious disease,6378,C0399397,Rampant dental caries
C0009450,Contagious disease,6378,C0273862,Nonvenomous insect bite of hand with infection
C0009450,Contagious disease,6378,C0399398,Salivary dysfunction dental caries
C0009450,Contagious disease,6378,C0273860,Blister of hand with infection
C0009450,Contagious disease,6378,C0273866,Superficial injury of finger with infection
C0009450,Contagious disease,6378,C0273864,Superficial foreign body of hand without major open wound but with infection
C0009450,Contagious disease,6378,C1961096,Acute genitourinary chlamydia infection
C0009450,Contagious disease,6378,C1961091,Beta lactam resistant bacterial infection
C0009450,Contagious disease,6378,C0277291,Infection by Molineus
C0009450,Contagious disease,6378,C0276665,Pulmonary paracoccidioidomycosis
C0009450,Contagious disease,6378,C1321480,Vulval verrucous carcinoma of Buschke-L̦wenstein
C0009450,Contagious disease,6378,C2316651,Infection of total ankle joint prosthesis
C0009450,Contagious disease,6378,C2316652,Infection of total knee joint prosthesis
C0009450,Contagious disease,6378,C3164127,Sepsis due to Streptococcus group D
C0009450,Contagious disease,6378,C0343939,Trichosporonosis
C0009450,Contagious disease,6378,C0343938,Extracutaneous sporotrichosis
C0009450,Contagious disease,6378,C0343935,Disseminated rhinosporidiosis
C0009450,Contagious disease,6378,C0343934,Ulcerated cutaneous rhinosporidiosis
C0009450,Contagious disease,6378,C0343937,Disseminated cutaneous sporotrichosis
C0009450,Contagious disease,6378,C0343936,Primary cutaneous sporotrichoid nodule
C0009450,Contagious disease,6378,C0343931,Cutaneous rhinosporidiosis
C0009450,Contagious disease,6378,C0276911,Infection by Pythium
C0009450,Contagious disease,6378,C0343933,Polypoid cutaneous rhinosporidiosis
C0009450,Contagious disease,6378,C0276913,Infection by Saprolegnia
C0009450,Contagious disease,6378,C0023240,Legionella infection
C0009450,Contagious disease,6378,C0023241,Infection by Legionella pneumophilia
C0009450,Contagious disease,6378,C0036472,Scrub typhus
C0009450,Contagious disease,6378,C3164129,Sepsis due to Streptococcus suis
C0009450,Contagious disease,6378,C0239636,Infective bulbar necrosis
C0009450,Contagious disease,6378,C1298850,Infection due to Aspergillus wentii
C0009450,Contagious disease,6378,C1298851,Infection due to Mycobacterium agri
C0009450,Contagious disease,6378,C1301534,Herpes simplex necrotizing stromal keratitis
C0009450,Contagious disease,6378,C1298853,Infection due to Mycobacterium alvei
C0009450,Contagious disease,6378,C1301532,Follicular conjunctivitis due to molluscum contagiosum
C0009450,Contagious disease,6378,C1301533,Herpes simplex stromal keratitis
C0009450,Contagious disease,6378,C1298856,Infection due to Mycobacterium austroafricanum
C0009450,Contagious disease,6378,C1298857,Infection due to Mycobacterium borstelense
C0009450,Contagious disease,6378,C1298858,Infection due to Mycobacterium branderi
C0009450,Contagious disease,6378,C1298859,Infection due to Mycobacterium brumae
C0009450,Contagious disease,6378,C1261274,Keratoconjunctivitis due to Mycoplasma conjunctivae
C0009450,Contagious disease,6378,C0275865,Congenital syphilitic osteochondritis
C0009450,Contagious disease,6378,C1275137,Neonatal eosinophilic pustular folliculitis
C0009450,Contagious disease,6378,C0275867,Congenital syphilitic pemphigus
C0009450,Contagious disease,6378,C0273698,Abrasion AND/OR friction burn of flank with infection
C0009450,Contagious disease,6378,C0275866,Congenital syphilitic splenomegaly
C0009450,Contagious disease,6378,C1827160,Corneal haze due to herpes zoster
C0009450,Contagious disease,6378,C1275132,Neonatal staphylococcal infection of skin
C0009450,Contagious disease,6378,C0273692,Nonvenomous insect bite of chest wall with infection
C0009450,Contagious disease,6378,C0273694,Superficial foreign body of chest wall without major open wound but with infection
C0009450,Contagious disease,6378,C0273696,Superficial injury of flank with infection
C0009450,Contagious disease,6378,C0403690,Infective urethritis
C0009450,Contagious disease,6378,C0403693,Male accessory gland infection
C0009450,Contagious disease,6378,C0403692,Schistosomal periurethral abscess
C0009450,Contagious disease,6378,C1998363,Infection of skin of finger
C0009450,Contagious disease,6378,C2316870,Infection due to sulfonamide resistant organism
C0009450,Contagious disease,6378,C0275939,Tuberculosis verrucosa cutis
C0009450,Contagious disease,6378,C0275937,Tuberculosis orificialis of anus
C0009450,Contagious disease,6378,C0275936,Tuberculosis orificialis of mouth
C0009450,Contagious disease,6378,C0275934,Scrofuloderma
C0009450,Contagious disease,6378,C0275933,Tuberculous salpingitis
C0009450,Contagious disease,6378,C0275932,Tuberculous oophoritis
C0009450,Contagious disease,6378,C0275931,Tuberculosis of female genital organs
C0009450,Contagious disease,6378,C0275930,Tuberculosis of testis
C0009450,Contagious disease,6378,C0277209,Infection by Trichosomoides
C0009450,Contagious disease,6378,C0277208,Infection by Anatrichosoma
